"date","federal_state","company","arrivals","nights"
"2004-04","W96-9",81,19781,43302
"2004-04","W96-9",60,225,1376
"2004-05","W96-9",1,220317,526588
"2004-05","W96-9",2,71527,187041
"2004-05","W96-9",3,18123,45745
"2004-05","W96-9",4,132,489
"2004-05","W96-9",70,4513,10264
"2004-05","W96-9",81,17743,43898
"2004-05","W96-9",60,265,2028
"2004-06","W96-9",1,225003,522114
"2004-06","W96-9",2,71673,173331
"2004-06","W96-9",3,18440,44939
"2004-06","W96-9",4,105,727
"2004-06","W96-9",70,6614,15483
"2004-06","W96-9",81,19515,45025
"2004-06","W96-9",60,204,1245
"2004-07","W96-9",1,220505,530571
"2004-07","W96-9",2,67328,166116
"2004-07","W96-9",3,23830,61405
"2004-07","W96-9",4,139,556
"2004-07","W96-9",70,13811,31177
"2004-07","W96-9",81,22656,47051
"2004-07","W96-9",60,176,1312
"2004-08","W96-9",1,230776,563992
"2004-08","W96-9",2,79230,201071
"2004-08","W96-9",3,26873,64255
"2004-08","W96-9",4,134,565
"2004-08","W96-9",70,19690,48802
"2004-08","W96-9",81,22458,44791
"2004-08","W96-9",60,209,1447
"2004-09","W96-9",1,221219,525783
"2004-09","W96-9",2,80698,202766
"2004-09","W96-9",3,21596,57188
"2004-09","W96-9",4,150,519
"2004-09","W96-9",70,4409,9797
"2004-09","W96-9",81,16272,39440
"2004-09","W96-9",60,166,1195
"2004-10","W96-9",1,212942,505402
"2004-10","W96-9",2,69498,173359
"2004-10","W96-9",3,16687,39640
"2004-10","W96-9",4,134,583
"2004-10","W96-9",70,2014,3602
"2004-10","W96-9",81,16922,40882
"2004-10","W96-9",60,128,1014
"2004-11","W96-9",1,181547,400511
"2004-11","W96-9",2,53677,129928
"2004-11","W96-9",3,12898,30446
"2004-11","W96-9",4,100,272
"2004-11","W96-9",70,684,1275
"2004-11","W96-9",81,11941,27236
"2004-11","W96-9",60,75,851
"2004-12","W96-9",1,206384,481175
"2004-12","W96-9",2,61873,147043
"2004-12","W96-9",3,13166,30485
"2004-12","W96-9",4,142,653
"2004-12","W96-9",70,2772,4775
"2004-12","W96-9",81,13878,28875
"2004-12","W96-9",60,127,840
"2005-01","W96-9",1,132617,312815
"2005-01","W96-9",2,38168,97605
"2005-01","W96-9",3,8558,19167
"2005-01","W96-9",4,120,447
"2005-01","W96-9",70,1516,3514
"2005-01","W96-9",81,8587,18980
"2005-01","W96-9",60,98,644
"2005-02","W96-9",1,130336,280891
"2005-02","W96-9",2,35489,84364
"2005-02","W96-9",3,7793,17368
"2005-02","W96-9",4,55,385
"2005-02","W96-9",81,8586,20070
"2005-02","W96-9",60,39,393
"2005-03","W96-9",1,182668,439797
"2005-03","W96-9",2,59045,151853
"2005-03","W96-9",3,11843,28755
"2005-03","W96-9",4,130,581
"2005-03","W96-9",70,1880,3741
"2005-03","W96-9",81,15803,36566
"2005-03","W96-9",60,92,635
"2005-04","W96-9",1,195721,449147
"2005-04","W96-9",2,62487,158342
"2005-04","W96-9",3,14773,38183
"2005-04","W96-9",4,67,251
"2005-04","W96-9",70,1640,3210
"2005-04","W96-9",81,16888,39017
"2005-04","W96-9",60,132,758
"2005-05","W96-9",1,219910,553967
"2005-05","W96-9",2,73744,193307
"2005-05","W96-9",3,16853,41504
"2005-05","W96-9",4,146,762
"2005-05","W96-9",70,7811,11397
"2005-05","W96-9",81,19700,43076
"2005-05","W96-9",60,217,1497
"2005-06","W96-9",1,221254,524085
"2005-06","W96-9",2,74886,183826
"2005-06","W96-9",3,16413,38413
"2005-06","W96-9",4,101,536
"2005-06","W96-9",70,8273,12857
"2005-06","W96-9",81,19867,43101
"2005-06","W96-9",60,125,747
"2005-07","W96-9",1,219209,544538
"2005-07","W96-9",2,74632,189435
"2005-07","W96-9",3,21635,55994
"2005-07","W96-9",4,94,560
"2005-07","W96-9",70,13905,26255
"2005-07","W96-9",81,22869,43480
"2005-07","W96-9",60,208,981
"2005-08","W96-9",1,236603,600709
"2005-08","W96-9",2,93651,227267
"2005-08","W96-9",3,24109,58356
"2005-08","W96-9",4,119,581
"2005-08","W96-9",70,20281,42340
"2005-08","W96-9",81,22217,42170
"2005-08","W96-9",60,165,870
"2005-09","W96-9",1,239925,564760
"2005-09","W96-9",2,85729,210888
"2005-09","W96-9",3,21878,57917
"2005-09","W96-9",4,159,721
"2005-09","W96-9",70,4134,7549
"2005-09","W96-9",81,17630,40359
"2005-09","W96-9",60,129,729
"2005-10","W96-9",1,234526,547508
"2005-10","W96-9",2,75254,188302
"2005-10","W96-9",3,15109,37099
"2005-10","W96-9",4,63,341
"2005-10","W96-9",70,2461,4386
"2005-10","W96-9",81,16889,39755
"2005-10","W96-9",60,142,672
"2005-11","W96-9",1,192305,421126
"2005-11","W96-9",2,59160,136618
"2005-11","W96-9",3,10071,23291
"2005-11","W96-9",4,75,442
"2005-11","W96-9",70,627,1116
"2005-11","W96-9",81,11596,25472
"2005-11","W96-9",60,62,431
"2005-12","W96-9",1,221930,524652
"2005-12","W96-9",2,71229,169579
"2005-12","W96-9",3,13281,30632
"2005-12","W96-9",4,50,226
"2005-12","W96-9",70,1910,3219
"2005-12","W96-9",81,14417,29256
"2005-12","W96-9",60,160,913
"2006-01","W96-9",1,141887,341759
"2006-01","W96-9",2,41545,100767
"2006-01","W96-9",3,8365,19672
"2006-01","W96-9",4,56,300
"2006-01","W96-9",70,1306,9801
"2006-01","W96-9",81,8429,18531
"2006-01","W96-9",60,49,338
"2006-02","W96-9",1,139811,307698
"2006-02","W96-9",2,42473,99222
"2006-02","W96-9",3,8031,18303
"2006-02","W96-9",4,45,177
"2006-02","W96-9",81,10201,22802
"2006-02","W96-9",60,40,392
"2006-03","W96-9",1,198616,459150
"2006-03","W96-9",2,63517,161084
"2006-03","W96-9",3,11886,27913
"2006-03","W96-9",4,45,194
"2006-03","W96-9",70,78,291
"2006-03","W96-9",81,15153,33732
"2006-03","W96-9",60,81,596
"2006-04","W96-9",1,210295,526718
"2006-04","W96-9",2,76089,213980
"2006-04","W96-9",3,16551,42518
"2006-04","W96-9",4,69,432
"2006-04","W96-9",81,20336,43671
"2006-04","W96-9",60,97,672
"2006-05","W96-9",1,242361,569217
"2006-05","W96-9",2,88018,221931
"2006-05","W96-9",3,16994,43673
"2006-05","W96-9",4,30,362
"2006-05","W96-9",70,2595,8542
"2006-05","W96-9",81,19373,43469
"2006-05","W96-9",60,144,968
"2006-06","W96-9",1,230450,546106
"2006-06","W96-9",2,87517,214335
"2006-06","W96-9",3,17513,41271
"2006-06","W96-9",4,59,332
"2006-06","W96-9",70,5348,15274
"2006-06","W96-9",81,21651,45513
"2006-06","W96-9",60,84,478
"2006-07","W96-9",1,236295,574822
"2006-07","W96-9",2,84183,214128
"2006-07","W96-9",3,22977,60129
"2006-07","W96-9",4,79,340
"2006-07","W96-9",70,9916,26368
"2006-07","W96-9",81,24558,46863
"2006-07","W96-9",60,75,683
"2006-08","W96-9",1,246398,612913
"2006-08","W96-9",2,102458,252396
"2006-08","W96-9",3,25302,60585
"2006-08","W96-9",4,78,459
"2006-08","W96-9",70,13053,37138
"2006-08","W96-9",81,23312,44343
"2006-08","W96-9",60,77,839
"2006-09","W96-9",1,241648,561354
"2006-09","W96-9",2,94224,231220
"2006-09","W96-9",3,22181,57577
"2006-09","W96-9",4,48,176
"2006-09","W96-9",70,3844,11651
"2006-09","W96-9",81,17753,40765
"2006-09","W96-9",60,97,678
"2006-10","W96-9",1,230423,552751
"2006-10","W96-9",2,90353,223293
"2006-10","W96-9",3,14821,36413
"2006-10","W96-9",4,49,357
"2006-10","W96-9",70,1502,5227
"2006-10","W96-9",81,17834,40465
"2006-10","W96-9",60,27,289
"2006-11","W96-9",1,209712,430447
"2006-11","W96-9",2,65578,149351
"2006-11","W96-9",3,10483,24541
"2006-11","W96-9",4,54,365
"2006-11","W96-9",70,417,2410
"2006-11","W96-9",81,12856,28865
"2006-11","W96-9",60,16,259
"2006-12","W96-9",1,244984,552092
"2006-12","W96-9",2,83041,195180
"2006-12","W96-9",3,13023,29973
"2006-12","W96-9",4,69,330
"2006-12","W96-9",70,2014,6479
"2006-12","W96-9",81,15812,31864
"2006-12","W96-9",60,58,443
"2007-01","W96-9",1,146581,328417
"2007-01","W96-9",2,47344,112454
"2007-01","W96-9",3,7995,18251
"2007-01","W96-9",4,45,210
"2007-01","W96-9",70,436,2989
"2007-01","W96-9",81,9522,20696
"2007-01","W96-9",60,24,261
"2007-02","W96-9",1,142247,301554
"2007-02","W96-9",2,44285,104056
"2007-02","W96-9",3,8331,19280
"2007-02","W96-9",4,1,32
"2007-02","W96-9",81,11571,24549
"2007-02","W96-9",60,24,360
"2007-03","W96-9",1,205223,450810
"2007-03","W96-9",2,70892,173581
"2007-03","W96-9",3,16249,36886
"2007-03","W96-9",4,49,272
"2007-03","W96-9",70,388,1268
"2007-03","W96-9",81,17235,38577
"2007-03","W96-9",60,25,245
"2007-04","W96-9",1,218506,503974
"2007-04","W96-9",2,85157,216914
"2007-04","W96-9",3,19969,47601
"2007-04","W96-9",4,91,556
"2007-04","W96-9",70,2121,7760
"2007-04","W96-9",81,19878,45194
"2007-04","W96-9",60,56,414
"2007-05","W96-9",1,243288,548452
"2007-05","W96-9",2,92902,232042
"2007-05","W96-9",3,21525,50514
"2007-05","W96-9",4,95,479
"2007-05","W96-9",70,3314,11722
"2007-05","W96-9",81,20797,46825
"2007-05","W96-9",60,53,578
"2007-06","W96-9",1,245339,522379
"2007-06","W96-9",2,91662,217148
"2007-06","W96-9",3,21089,48967
"2007-06","W96-9",4,71,324
"2007-06","W96-9",70,6059,17949
"2007-06","W96-9",81,21990,47151
"2007-06","W96-9",60,58,477
"2007-07","W96-9",1,243812,563184
"2007-07","W96-9",2,95655,231646
"2007-07","W96-9",3,29425,68426
"2007-07","W96-9",4,95,487
"2007-07","W96-9",70,11172,31811
"2007-07","W96-9",81,25921,50324
"2007-07","W96-9",60,62,590
"2007-08","W96-9",1,268771,636865
"2007-08","W96-9",2,108055,262966
"2007-08","W96-9",3,35024,78301
"2007-08","W96-9",4,100,529
"2007-08","W96-9",70,15489,46697
"2007-08","W96-9",81,25620,49517
"2007-08","W96-9",60,84,486
"2007-09","W96-9",1,251318,567238
"2007-09","W96-9",2,96657,245602
"2007-09","W96-9",3,31260,80145
"2007-09","W96-9",4,116,460
"2007-09","W96-9",70,3790,11812
"2007-09","W96-9",81,19277,41717
"2007-09","W96-9",60,62,552
"2007-10","W96-9",1,246984,544832
"2007-10","W96-9",2,91270,218058
"2007-10","W96-9",3,22834,54269
"2007-10","W96-9",4,98,450
"2007-10","W96-9",70,1464,6293
"2007-10","W96-9",81,19391,45501
"2007-10","W96-9",60,30,336
"2007-11","W96-9",1,241249,483845
"2007-11","W96-9",2,76916,172835
"2007-11","W96-9",3,17795,38241
"2007-11","W96-9",4,91,327
"2007-11","W96-9",70,684,3119
"2007-11","W96-9",81,15325,33342
"2007-11","W96-9",60,46,483
"2007-12","W96-9",1,261252,587430
"2007-12","W96-9",2,88422,206715
"2007-12","W96-9",3,19685,44154
"2007-12","W96-9",4,85,321
"2007-12","W96-9",70,1403,6602
"2007-12","W96-9",81,17525,35591
"2007-12","W96-9",60,112,914
"2008-01","W96-9",1,173646,376942
"2008-01","W96-9",2,54419,123798
"2008-01","W96-9",3,13412,28997
"2008-01","W96-9",4,40,165
"2008-01","W96-9",70,323,2786
"2008-01","W96-9",81,12606,27807
"2008-01","W96-9",60,56,541
"2008-02","W96-9",1,170787,347748
"2008-02","W96-9",2,58730,129990
"2008-02","W96-9",3,13718,28876
"2008-02","W96-9",4,21,138
"2008-02","W96-9",81,13070,27739
"2008-02","W96-9",60,18,451
"2008-03","W96-9",1,217568,495635
"2008-03","W96-9",2,83801,209178
"2008-03","W96-9",3,20827,45186
"2008-03","W96-9",4,69,243
"2008-03","W96-9",70,768,3467
"2008-03","W96-9",81,18925,40074
"2008-03","W96-9",60,51,744
"2008-04","W96-9",1,237106,507106
"2008-04","W96-9",2,92432,219891
"2008-04","W96-9",3,23477,52917
"2008-04","W96-9",4,88,341
"2008-04","W96-9",70,1852,6247
"2008-04","W96-9",81,21512,45842
"2008-04","W96-9",60,50,563
"2008-05","W96-9",1,269817,608278
"2008-05","W96-9",2,106360,263970
"2008-05","W96-9",3,29165,65522
"2008-05","W96-9",4,108,318
"2008-05","W96-9",70,4533,15393
"2008-05","W96-9",81,23783,51197
"2008-05","W96-9",60,154,988
"2008-06","W96-9",1,241160,500335
"2008-06","W96-9",2,95454,218618
"2008-06","W96-9",3,32148,65496
"2008-06","W96-9",4,114,395
"2008-06","W96-9",70,14558,30511
"2008-06","W96-9",81,24009,52501
"2008-06","W96-9",60,124,1091
"2008-07","W96-9",1,258929,589233
"2008-07","W96-9",2,107614,253924
"2008-07","W96-9",3,36648,82534
"2008-07","W96-9",4,151,605
"2008-07","W96-9",70,11637,32428
"2008-07","W96-9",81,28848,56346
"2008-07","W96-9",60,112,867
"2008-08","W96-9",1,260441,617678
"2008-08","W96-9",2,113956,271775
"2008-08","W96-9",3,39136,85763
"2008-08","W96-9",4,100,361
"2008-08","W96-9",70,15108,44156
"2008-08","W96-9",81,28511,56441
"2008-08","W96-9",60,181,741
"2008-09","W96-9",1,272776,576208
"2008-09","W96-9",2,111567,270199
"2008-09","W96-9",3,36946,84911
"2008-09","W96-9",4,84,519
"2008-09","W96-9",70,4467,12833
"2008-09","W96-9",81,21492,47721
"2008-09","W96-9",60,65,763
"2008-10","W96-9",1,268869,571603
"2008-10","W96-9",2,101652,243471
"2008-10","W96-9",3,28174,63785
"2008-10","W96-9",4,88,355
"2008-10","W96-9",70,1608,6231
"2008-10","W96-9",81,21050,46669
"2008-10","W96-9",60,65,721
"2008-11","W96-9",1,231419,469954
"2008-11","W96-9",2,78685,175067
"2008-11","W96-9",3,22076,45667
"2008-11","W96-9",4,42,197
"2008-11","W96-9",70,414,2851
"2008-11","W96-9",81,17178,37817
"2008-11","W96-9",60,37,379
"2008-12","W96-9",1,261743,571899
"2008-12","W96-9",2,94328,211749
"2008-12","W96-9",3,26788,55394
"2008-12","W96-9",4,73,331
"2008-12","W96-9",70,1653,7111
"2008-12","W96-9",81,18305,36667
"2008-12","W96-9",60,85,523
"2009-01","W96-9",1,162457,354651
"2009-01","W96-9",2,58297,134476
"2009-01","W96-9",3,17761,35993
"2009-01","W96-9",4,37,291
"2009-01","W96-9",70,556,3989
"2009-01","W96-9",81,11661,24818
"2009-01","W96-9",60,51,455
"2009-02","W96-9",1,144135,295779
"2009-02","W96-9",2,55904,125735
"2009-02","W96-9",3,15089,31778
"2009-02","W96-9",4,29,223
"2009-02","W96-9",81,12881,30892
"2009-02","W96-9",60,27,404
"2009-03","W96-9",1,191582,401444
"2009-03","W96-9",2,79592,184543
"2009-03","W96-9",3,21199,46850
"2009-03","W96-9",4,58,282
"2009-03","W96-9",70,285,2461
"2009-03","W96-9",81,16242,38161
"2009-03","W96-9",60,58,626
"2009-04","W96-9",1,211139,459489
"2009-04","W96-9",2,94351,223456
"2009-04","W96-9",3,26254,59801
"2009-04","W96-9",4,84,467
"2009-04","W96-9",70,2700,11132
"2009-04","W96-9",81,22063,50961
"2009-04","W96-9",60,132,895
"2009-05","W96-9",1,238270,536712
"2009-05","W96-9",2,106513,252976
"2009-05","W96-9",3,27597,61314
"2009-05","W96-9",4,82,394
"2009-05","W96-9",70,3518,11884
"2009-05","W96-9",81,22924,52610
"2009-05","W96-9",60,91,609
"2009-06","W96-9",1,226939,485484
"2009-06","W96-9",2,98387,224650
"2009-06","W96-9",3,25927,59955
"2009-06","W96-9",4,64,392
"2009-06","W96-9",70,4897,15160
"2009-06","W96-9",81,22839,50744
"2009-06","W96-9",60,79,869
"2009-07","W96-9",1,242185,570830
"2009-07","W96-9",2,103385,242276
"2009-07","W96-9",3,33789,74856
"2009-07","W96-9",4,65,368
"2009-07","W96-9",70,10028,30227
"2009-07","W96-9",81,27117,53457
"2009-07","W96-9",60,119,876
"2009-08","W96-9",1,255680,612466
"2009-08","W96-9",2,118707,280578
"2009-08","W96-9",3,34956,78505
"2009-08","W96-9",4,73,469
"2009-08","W96-9",70,14617,45729
"2009-08","W96-9",81,26403,52691
"2009-08","W96-9",60,170,1168
"2009-09","W96-9",1,244893,547019
"2009-09","W96-9",2,112373,269425
"2009-09","W96-9",3,34139,83254
"2009-09","W96-9",4,82,381
"2009-09","W96-9",70,4667,14518
"2009-09","W96-9",81,23245,50310
"2009-09","W96-9",60,103,871
"2009-10","W96-9",1,253785,562475
"2009-10","W96-9",2,104762,251133
"2009-10","W96-9",3,26205,63891
"2009-10","W96-9",4,101,514
"2009-10","W96-9",70,1201,5357
"2009-10","W96-9",81,22479,50254
"2009-10","W96-9",60,92,793
"2009-11","W96-9",1,223686,443773
"2009-11","W96-9",2,86787,188107
"2009-11","W96-9",3,20566,45322
"2009-11","W96-9",4,18,85
"2009-11","W96-9",81,14818,30552
"2009-11","W96-9",60,53,575
"2009-12","W96-9",1,266087,578546
"2009-12","W96-9",2,105759,232187
"2009-12","W96-9",3,28347,59316
"2009-12","W96-9",4,74,373
"2009-12","W96-9",70,1602,6237
"2009-12","W96-9",81,19448,38563
"2009-12","W96-9",60,112,695
"2010-01","W96-9",1,170215,380328
"2010-01","W96-9",2,65182,153835
"2010-01","W96-9",3,17854,38875
"2010-01","W96-9",4,48,246
"2010-01","W96-9",70,339,2963
"2010-01","W96-9",81,12052,25665
"2010-01","W96-9",60,59,568
"2010-02","W96-9",1,155612,319957
"2010-02","W96-9",2,60807,135858
"2010-02","W96-9",3,16007,33964
"2010-02","W96-9",4,44,206
"2010-02","W96-9",81,12336,28315
"2010-02","W96-9",60,79,517
"2010-03","W96-9",1,222732,496715
"2010-03","W96-9",2,94570,235353
"2010-03","W96-9",3,22979,54299
"2010-03","W96-9",4,52,282
"2010-03","W96-9",70,438,2516
"2010-03","W96-9",81,21144,48488
"2010-03","W96-9",60,172,1162
"2010-04","W96-9",1,234810,518813
"2010-04","W96-9",2,103886,247090
"2010-04","W96-9",3,29365,63384
"2010-04","W96-9",4,85,438
"2010-04","W96-9",70,1931,8286
"2010-04","W96-9",81,22809,49015
"2010-04","W96-9",60,174,840
"2010-05","W96-9",1,274679,611503
"2010-05","W96-9",2,119313,290954
"2010-05","W96-9",3,31254,74192
"2010-05","W96-9",4,97,442
"2010-05","W96-9",70,3417,12485
"2010-05","W96-9",81,24395,50825
"2010-05","W96-9",60,193,927
"2010-06","W96-9",1,255555,545462
"2010-06","W96-9",2,111033,254286
"2010-06","W96-9",3,29947,67566
"2010-06","W96-9",4,78,423
"2010-06","W96-9",70,4928,16356
"2010-06","W96-9",81,21621,50137
"2010-06","W96-9",60,146,683
"2010-07","W96-9",1,271263,635780
"2010-07","W96-9",2,123746,300313
"2010-07","W96-9",3,38773,94682
"2010-07","W96-9",4,95,553
"2010-07","W96-9",70,10046,30569
"2010-07","W96-9",81,31537,63480
"2010-07","W96-9",60,181,845
"2010-08","W96-9",1,279285,634497
"2010-08","W96-9",2,135602,316781
"2010-08","W96-9",3,39456,86451
"2010-08","W96-9",4,97,511
"2010-08","W96-9",70,13259,42514
"2010-08","W96-9",81,28513,53173
"2010-08","W96-9",60,191,700
"2010-09","W96-9",1,288173,610160
"2010-09","W96-9",2,128838,300384
"2010-09","W96-9",3,36943,84960
"2010-09","W96-9",4,86,449
"2010-09","W96-9",70,3299,12567
"2010-09","W96-9",81,24164,53184
"2010-09","W96-9",60,135,613
"2010-10","W96-9",1,265283,564976
"2010-10","W96-9",2,121330,274332
"2010-10","W96-9",3,31083,70472
"2010-10","W96-9",4,74,262
"2010-10","W96-9",70,1333,6224
"2010-10","W96-9",81,23140,53170
"2010-10","W96-9",60,195,813
"2010-11","W96-9",1,255578,504960
"2010-11","W96-9",2,104962,221608
"2010-11","W96-9",3,24056,50878
"2010-11","W96-9",4,77,384
"2010-11","W96-9",70,351,2719
"2010-11","W96-9",81,17224,36360
"2010-11","W96-9",60,138,594
"2010-12","W96-9",1,273167,574110
"2010-12","W96-9",2,113874,245611
"2010-12","W96-9",3,28603,57906
"2010-12","W96-9",4,90,276
"2010-12","W96-9",70,1048,5085
"2010-12","W96-9",81,20711,41054
"2010-12","W96-9",60,218,947
"2011-01","W96-9",1,176013,370801
"2011-01","W96-9",2,70868,162344
"2011-01","W96-9",3,20683,44070
"2011-01","W96-9",4,89,222
"2011-01","W96-9",70,407,3275
"2011-01","W96-9",81,11099,23841
"2011-01","W96-9",60,98,587
"2011-02","W96-9",1,159752,312335
"2011-02","W96-9",2,67190,143847
"2011-02","W96-9",3,19918,40593
"2011-02","W96-9",4,82,351
"2011-02","W96-9",81,11863,26924
"2011-02","W96-9",60,71,473
"2011-03","W96-9",1,236295,500758
"2011-03","W96-9",2,109065,249156
"2011-03","W96-9",3,30607,66813
"2011-03","W96-9",4,98,220
"2011-03","W96-9",70,397,2660
"2011-03","W96-9",81,20794,47104
"2011-03","W96-9",60,139,647
"2011-04","W96-9",1,258764,562551
"2011-04","W96-9",2,120816,287653
"2011-04","W96-9",3,35552,80625
"2011-04","W96-9",4,291,805
"2011-04","W96-9",70,2583,11906
"2011-04","W96-9",81,29069,64843
"2011-04","W96-9",60,245,1393
"2011-05","W96-9",1,279927,593743
"2011-05","W96-9",2,126889,296248
"2011-05","W96-9",3,34528,80910
"2011-05","W96-9",4,264,1222
"2011-05","W96-9",70,2343,9947
"2011-05","W96-9",81,25940,62771
"2011-05","W96-9",60,349,1616
"2011-06","W96-9",1,270572,568272
"2011-06","W96-9",2,127140,285444
"2011-06","W96-9",3,35735,77195
"2011-06","W96-9",4,324,1225
"2011-06","W96-9",70,6535,22013
"2011-06","W96-9",81,31421,69335
"2011-06","W96-9",60,307,1561
"2011-07","W96-9",1,279562,624731
"2011-07","W96-9",2,137288,311703
"2011-07","W96-9",3,43123,94113
"2011-07","W96-9",4,282,1416
"2011-07","W96-9",70,10192,32697
"2011-07","W96-9",81,39402,80994
"2011-07","W96-9",60,356,1891
"2011-08","W96-9",1,282605,622878
"2011-08","W96-9",2,143326,340468
"2011-08","W96-9",3,45061,98704
"2011-08","W96-9",4,402,1804
"2011-08","W96-9",70,12995,43584
"2011-08","W96-9",81,37586,75588
"2011-08","W96-9",60,447,2288
"2011-09","W96-9",1,290298,619602
"2011-09","W96-9",2,141655,313133
"2011-09","W96-9",3,44722,103354
"2011-09","W96-9",4,644,2284
"2011-09","W96-9",70,3115,12055
"2011-09","W96-9",81,27424,63836
"2011-09","W96-9",60,409,2037
"2011-10","W96-9",1,272412,576643
"2011-10","W96-9",2,129149,286461
"2011-10","W96-9",3,34232,74827
"2011-10","W96-9",4,695,3057
"2011-10","W96-9",70,1313,6911
"2011-10","W96-9",81,26892,61524
"2011-10","W96-9",60,342,1850
"2011-11","W96-9",1,263251,519940
"2011-11","W96-9",2,112554,232170
"2011-11","W96-9",3,29640,60913
"2011-11","W96-9",4,352,1922
"2011-11","W96-9",70,289,2935
"2011-11","W96-9",81,18079,38842
"2011-11","W96-9",60,243,1203
"2011-12","W96-9",1,289723,608503
"2011-12","W96-9",2,120438,265002
"2011-12","W96-9",3,35084,70266
"2011-12","W96-9",4,837,3123
"2011-12","W96-9",70,1236,5967
"2011-12","W96-9",81,24163,48801
"2011-12","W96-9",60,374,1727
"2012-01","W96-9",1,198887,412595
"2012-01","W96-9",2,80438,179718
"2012-01","W96-9",3,25207,52863
"2012-01","W96-9",4,333,1446
"2012-01","W96-9",81,12751,27898
"2012-01","W96-9",60,219,1097
"2012-02","W96-9",1,177832,353211
"2012-02","W96-9",2,71275,156145
"2012-02","W96-9",3,23503,47960
"2012-02","W96-9",4,412,1620
"2012-02","W96-9",81,12951,30852
"2012-02","W96-9",60,235,1112
"2012-03","W96-9",1,242290,507288
"2012-03","W96-9",2,109904,245353
"2012-03","W96-9",3,32996,71554
"2012-03","W96-9",4,506,2257
"2012-03","W96-9",70,324,2622
"2012-03","W96-9",81,22259,50582
"2012-03","W96-9",60,283,1504
"2012-04","W96-9",1,285580,633269
"2012-04","W96-9",2,129857,304634
"2012-04","W96-9",3,43783,96904
"2012-04","W96-9",4,1353,5209
"2012-04","W96-9",70,2712,12084
"2012-04","W96-9",81,29036,65687
"2012-04","W96-9",60,471,2207
"2012-05","W96-9",1,301024,646210
"2012-05","W96-9",2,120289,274699
"2012-05","W96-9",3,43533,98926
"2012-05","W96-9",4,1340,4590
"2012-05","W96-9",70,3361,14541
"2012-05","W96-9",81,34764,81407
"2012-05","W96-9",60,489,2539
"2012-06","W96-9",1,298524,632692
"2012-06","W96-9",2,120263,267287
"2012-06","W96-9",3,46694,99954
"2012-06","W96-9",4,1453,5143
"2012-06","W96-9",70,5116,18676
"2012-06","W96-9",81,37727,86742
"2012-06","W96-9",60,489,2599
"2012-07","W96-9",1,307188,674140
"2012-07","W96-9",2,130111,290026
"2012-07","W96-9",3,50420,108833
"2012-07","W96-9",4,1426,5335
"2012-07","W96-9",70,9386,30010
"2012-07","W96-9",81,46505,99379
"2012-07","W96-9",60,581,2772
"2012-08","W96-9",1,311945,708465
"2012-08","W96-9",2,136124,310600
"2012-08","W96-9",3,48712,105274
"2012-08","W96-9",4,1443,5367
"2012-08","W96-9",70,11780,40408
"2012-08","W96-9",81,42512,87670
"2012-08","W96-9",60,645,3464
"2012-09","W96-9",1,311215,671914
"2012-09","W96-9",2,136705,305625
"2012-09","W96-9",3,52480,120182
"2012-09","W96-9",4,1010,3671
"2012-09","W96-9",70,3493,14297
"2012-09","W96-9",81,36002,83749
"2012-09","W96-9",60,675,3715
"2012-10","W96-9",1,297548,630891
"2012-10","W96-9",2,122677,272572
"2012-10","W96-9",3,44061,93822
"2012-10","W96-9",4,1083,4399
"2012-10","W96-9",70,1255,7779
"2012-10","W96-9",81,34069,81839
"2012-10","W96-9",60,540,2910
"2012-11","W96-9",1,272581,545709
"2012-11","W96-9",2,105520,219927
"2012-11","W96-9",3,35971,72818
"2012-11","W96-9",4,759,2852
"2012-11","W96-9",70,481,4256
"2012-11","W96-9",81,27931,59780
"2012-11","W96-9",60,450,2482
"2012-12","W96-9",1,300046,650351
"2012-12","W96-9",2,120270,262487
"2012-12","W96-9",3,41097,84077
"2012-12","W96-9",4,909,3737
"2012-12","W96-9",70,1010,5756
"2012-12","W96-9",81,34855,72720
"2012-12","W96-9",60,588,3092
"2013-01","W96-9",1,193208,402164
"2013-01","W96-9",2,75496,163220
"2013-01","W96-9",3,25942,54742
"2013-01","W96-9",4,612,2961
"2013-01","W96-9",70,248,1956
"2013-01","W96-9",81,21389,47162
"2013-01","W96-9",60,341,2102
"2013-02","W96-9",1,185130,371811
"2013-02","W96-9",2,68248,149293
"2013-02","W96-9",3,23820,50238
"2013-02","W96-9",4,660,3082
"2013-02","W96-9",81,20631,47337
"2013-02","W96-9",60,327,1882
"2013-03","W96-9",1,257216,557487
"2013-03","W96-9",2,105877,243440
"2013-03","W96-9",3,34359,78089
"2013-03","W96-9",4,892,4269
"2013-03","W96-9",70,435,2428
"2013-03","W96-9",81,30679,71860
"2013-03","W96-9",60,390,2674
"2013-04","W96-9",1,277273,587353
"2013-04","W96-9",2,125569,283542
"2013-04","W96-9",3,40005,90317
"2013-04","W96-9",4,1029,4435
"2013-04","W96-9",70,1349,5517
"2013-04","W96-9",81,29422,68278
"2013-04","W96-9",60,669,3718
"2013-05","W96-9",1,326423,710703
"2013-05","W96-9",2,138803,319968
"2013-05","W96-9",3,48640,104563
"2013-05","W96-9",4,1440,5513
"2013-05","W96-9",70,4156,15596
"2013-05","W96-9",81,35695,81117
"2013-05","W96-9",60,804,4417
"2013-06","W96-9",1,313381,651982
"2013-06","W96-9",2,127138,279058
"2013-06","W96-9",3,44649,97847
